pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url,query
38015368,,Cost Effectiveness of Deep Brain Stimulation for Parkinson's Disease: A Systematic Review.,Appl Health Econ Health Policy,2024,22,2,181-192,10.1007/s40258-023-00848-y,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38015368,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
39722165,,Altered Cognitive Networks Connectivity in Parkinson's Disease During the Microlesion Period After Deep Brain Stimulation.,CNS Neurosci Ther,2024,30,12,e70184,10.1111/cns.70184,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39722165,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
40202094,,Noninvasive Temporal Interference Stimulation of the Subthalamic Nucleus in Parkinson's Disease Reduces Beta Activity.,Mov Disord,2025,40,6,1051-1060,10.1002/mds.30134,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40202094,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
30579984,,Micro- and nanotechnology approaches to improve Parkinson's disease therapy.,J Control Release,2019,295,,201-213,10.1016/j.jconrel.2018.12.036,,,,,2019-02-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30579984,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
30867588,,Emerging therapies in Parkinson disease - repurposed drugs and new approaches.,Nat Rev Neurol,2019,15,4,204-223,10.1038/s41582-019-0155-7,,,,,2019-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30867588,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
39755176,,Drug repositioning for Parkinson's disease: An emphasis on artificial intelligence approaches.,Ageing Res Rev,2025,104,,102651,10.1016/j.arr.2024.102651,,,,,2025-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39755176,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
27273305,,Deep brain stimulation mechanisms: the control of network activity via neurochemistry modulation.,J Neurochem,2016,139 Suppl 1,Suppl 1,338-345,10.1111/jnc.13649,,,,,2016-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27273305,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
27053331,,Update on Deep Brain Stimulation for Dyskinesia and Dystonia: A Literature Review.,Neurol Med Chir (Tokyo),2016,56,5,236-48,10.2176/nmc.ra.2016-0002,,,,,2016-05-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27053331,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
34358224,,Optimal closed-loop deep brain stimulation using multiple independently controlled contacts.,PLoS Comput Biol,2021,17,8,e1009281,10.1371/journal.pcbi.1009281,,,,,2021-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34358224,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
33316487,,Application of Remote Deep Brain Stimulation Programming for Parkinson's Disease Patients.,World Neurosurg,2021,147,,e255-e261,10.1016/j.wneu.2020.12.030,,,,,2021-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33316487,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
32746050,,Image Guidance in Deep Brain Stimulation Surgery to Treat Parkinson's Disease: A Comprehensive Review.,IEEE Trans Biomed Eng,2021,68,3,1024-1033,10.1109/TBME.2020.3006765,,,,,2021-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32746050,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
32505698,,Deep brain stimulation: Imaging on a group level.,Neuroimage,2020,219,,117018,10.1016/j.neuroimage.2020.117018,,,,,2020-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32505698,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
36109747,,Repositioning of drugs for Parkinson's disease and pharmaceutical nanotechnology tools for their optimization.,J Nanobiotechnology,2022,20,1,413,10.1186/s12951-022-01612-5,,,,,2022-09-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36109747,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
29923267,,Technology-enabled management of communication and swallowing disorders in Parkinson's disease: a systematic scoping review.,Int J Lang Commun Disord,2019,54,2,170-188,10.1111/1460-6984.12400,,,,,2019-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29923267,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
24198187,,"Surgical treatment of Parkinson's disease: patients, targets, devices, and approaches.",Neurotherapeutics,2014,11,1,47-59,10.1007/s13311-013-0235-0,,,,,2014-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/24198187,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
30255157,,Biomedical devices go wild.,Sci Adv,2018,4,9,eaav1889,10.1126/sciadv.aav1889,,,,,2018-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30255157,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
33682727,,Video-Based Analyses of Parkinson's Disease Severity: A Brief Review.,J Parkinsons Dis,2021,11,s1,S83-S93,10.3233/JPD-202402,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33682727,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
38086346,,Perspectives of Implementation of Closed-Loop Deep Brain Stimulation: From Neurological to Psychiatric Disorders.,Stereotact Funct Neurosurg,2024,102,1,40-54,10.1159/000535114,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38086346,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
36501823,,Detection of Parkinson's Disease Using Wrist Accelerometer Data and Passive Monitoring.,Sensors (Basel),2022,22,23,,10.3390/s22239122,,,,,2022-11-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36501823,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
38894532,,Individualized Structural Perturbations on Normative Brain Connectome Restrict Deep Brain Stimulation Outcomes in Parkinson's Disease.,Mov Disord,2024,39,8,1352-1363,10.1002/mds.29874,,,,,2024-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38894532,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
38991885,,Empowering the management of early-onset Parkinson's disease: The role of technology.,Parkinsonism Relat Disord,2024,129,,107052,10.1016/j.parkreldis.2024.107052,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38991885,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
39666104,,Effectiveness of robot-assisted training in adults with Parkinson's disease: a systematic review and meta-analysis.,J Neurol,2024,272,1,22,10.1007/s00415-024-12798-z,,,,,2024-12-12T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39666104,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
35342047,,Personality Changes After Subthalamic Nucleus Stimulation in Parkinson's Disease.,J Parkinsons Dis,2022,12,4,1231-1240,10.3233/JPD-212879,,,,,2022-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35342047,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
34151856,,Technology for Measuring and Monitoring Treatment Compliance Remotely.,J Parkinsons Dis,2021,11,s1,S77-S81,10.3233/JPD-212537,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34151856,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
32250645,,Subthalamic nucleus deep brain stimulation for Parkinson's disease: current trends and future directions.,Expert Rev Med Devices,2020,17,10,1063-1074,10.1080/17434440.2020.1747433,,,,,2020-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32250645,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
27126451,,Deep brain stimulation improves gait velocity in Parkinson's disease: a systematic review and meta-analysis.,J Neurol,2016,263,6,1195-203,10.1007/s00415-016-8129-9,,,,,2016-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27126451,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
33318348,,Deep Brain Stimulation for Parkinson's Disease: Currents Status and Emerging Concepts.,Neurol India,2020,68,Supplement,S179-S186,10.4103/0028-3886.302466,,,,,2020-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33318348,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
35270348,,Acceptability and Preliminary Results of Technology-Assisted Balance Training in Parkinson's Disease.,Int J Environ Res Public Health,2022,19,5,,10.3390/ijerph19052655,,,,,2022-02-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35270348,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
35049150,,Predict initial subthalamic nucleus stimulation outcome in Parkinson's disease with brain morphology.,CNS Neurosci Ther,2022,28,5,667-676,10.1111/cns.13797,,,,,2022-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35049150,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
36827600,,Formal Verification of Deep Brain Stimulation Controllers for Parkinson's Disease Treatment.,Neural Comput,2023,35,4,671-698,10.1162/neco_a_01569,,,,,2023-03-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36827600,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
37844558,,"Thirty Years of Global Deep Brain Stimulation: ""Plus ça change, plus c'est la même chose""?",Stereotact Funct Neurosurg,2023,101,6,395-406,10.1159/000533430,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37844558,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
40465731,,Type II kinase inhibitors that target Parkinson's disease-associated LRRK2.,Sci Adv,2025,11,23,eadt2050,10.1126/sciadv.adt2050,,,,,2025-06-06T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40465731,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
38439525,,Bibliometric Analysis of Brain Stimulation Technologies in Sleep Disorders.,Med Sci Monit,2024,30,,e942687,10.12659/MSM.942687,,,,,2024-03-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38439525,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
29196142,,New transgenic models of Parkinson's disease using genome editing technology.,Neurologia (Engl Ed),2020,35,7,486-499,10.1016/j.nrl.2017.08.009,,,,,2020-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29196142,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
