pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url
40455830,,Comparing Two Connected Speech Tasks in Greek Speakers With the Logopenic Variant of Primary Progressive Aphasia and Alzheimer's Disease.,Am J Speech Lang Pathol,2025,34,4,2141-2155,10.1044/2025_AJSLP-23-00474,,,,,2025-07-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40455830
39639110,,AlzGenPred - CatBoost-based gene classifier for predicting Alzheimer's disease using high-throughput sequencing data.,Sci Rep,2024,14,1,30294,10.1038/s41598-024-82208-x,,,,,2024-12-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39639110
38267751,,"Sulfonamido, amido heterocyclic adducts of tetrazole derivatives as BACE1 inhibitors: in silico exploration.",Mol Divers,2024,28,6,4017-4049,10.1007/s11030-023-10792-7,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38267751
38452732,,Explainable AI-based Deep-SHAP for mapping the multivariate relationships between regional neuroimaging biomarkers and cognition.,Eur J Radiol,2024,174,,111403,10.1016/j.ejrad.2024.111403,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38452732
40166843,,Ethics From the Outset: Incorporating Ethical Considerations into the Artificial Intelligence and Technology Collaboratories for Aging Research Pilot Projects.,J Gerontol A Biol Sci Med Sci,2025,80,6,,10.1093/gerona/glaf035,,,,,2025-05-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40166843
39776239,,Protocatechuic Acid Improves Alzheimer's Disease by Regulating the Cholinergic Synaptic Signaling Pathway.,Chem Biodivers,2025,22,5,e202402771,10.1002/cbdv.202402771,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39776239
40469061,,Oculomotor behaviors during visual short-term memory binding in healthy aging.,Neuropsychol Dev Cogn B Aging Neuropsychol Cogn,2025,32,5,765-785,10.1080/13825585.2025.2510925,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40469061
40594215,,Optimizing the early diagnosis of neurological disorders through the application of machine learning for predictive analytics in medical imaging.,Sci Rep,2025,15,1,22488,10.1038/s41598-025-05888-z,,,,,2025-07-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40594215
40773740,,Developing an Equitable Machine Learning-Based Music Intervention for Older Adults At Risk for Alzheimer Disease: Protocol for Algorithm Development and Validation.,JMIR Res Protoc,2025,14,,e73711,10.2196/73711,,,,,2025-08-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40773740
40833393,,Design of Red Fluorescence Ce-Based Carbon Dots of High and Balanced Multiple Functions against Alzheimer's β-Amyloid Fibrillization.,ACS Appl Mater Interfaces,2025,17,35,49737-49750,10.1021/acsami.5c10137,,,,,2025-09-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40833393
40273125,,Exploring emotion recognition in patients with mild cognitive impairment and Alzheimer's dementia undergoing a rehabilitation program emotion recognition in patients with dementia.,PLoS One,2025,20,4,e0322213,10.1371/journal.pone.0322213,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40273125
40943195,,2-Styrylquinolines with Push-Pull Architectures as Sensors for β-Amyloid Aggregation with Theranostic Properties.,Int J Mol Sci,2025,26,17,,10.3390/ijms26178270,,,,,2025-08-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40943195
39528206,,Unveiling the decision making process in Alzheimer's disease diagnosis: A case-based counterfactual methodology for explainable deep learning.,J Neurosci Methods,2025,413,,110318,10.1016/j.jneumeth.2024.110318,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39528206
40542726,,3-Hydroxyquinolin-2-Ones Act as Dual Inhibitors of Ferroptosis and Monoamine Oxidase B: Reducing Alzheimer's Disease-Related Amyloid Precursor Protein and Hyperphosphorylated Tau In Vivo.,J Med Chem,2025,68,13,13661-13682,10.1021/acs.jmedchem.5c00502,,,,,2025-07-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40542726
40267876,,Discovery of fluorescent and theranostic probes for glycogen synthase kinase-3β in living cells and brain tissues: Detection and imaging in models of Alzheimer's disease.,Eur J Med Chem,2025,291,,117639,10.1016/j.ejmech.2025.117639,,,,,2025-07-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40267876
40705698,,Validation of an Automated Scoring Algorithm That Assesses Eye Exploration in a 3-Dimensional Virtual Reality Environment Using Eye-Tracking Sensors.,Sensors (Basel),2025,25,11,,10.3390/s25113331,,,,,2025-05-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40705698
37289131,,Normative data for COGITAB: An Italian tablet-based test battery conceived for the preclinical phase of Alzheimer's disease.,Appl Neuropsychol Adult,2025,32,3,664-674,10.1080/23279095.2023.2219797,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37289131
39778201,,Designing a Multimodal and Culturally Relevant Alzheimer Disease and Related Dementia Generative Artificial Intelligence Tool for Black American Informal Caregivers: Cognitive Walk-Through Usability Study.,JMIR Aging,2025,8,,e60566,10.2196/60566,,,,,2025-01-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39778201
40614523,,Transformer attention-based neural network for cognitive score estimation from sMRI data.,Comput Biol Med,2025,196,Pt A,110579,10.1016/j.compbiomed.2025.110579,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40614523
39855656,,Ecopsychosocial strategies for the self-exploration of professional family caregivers to manage the behavioural and psychological symptoms of Alzheimer patients in Iran: a qualitative study.,BMJ Open,2025,15,1,e088313,10.1136/bmjopen-2024-088313,,,,,2025-01-23T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39855656
38717592,,Assessment of [18F]PI-2620 Tau-PET Quantification via Non-Invasive Automatized Image Derived Input Function.,Eur J Nucl Med Mol Imaging,2024,51,11,3252-3266,10.1007/s00259-024-06741-7,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38717592
39762277,,Alzheimer's disease recognition using graph neural network by leveraging image-text similarity from vision language model.,Sci Rep,2025,15,1,997,10.1038/s41598-024-82597-z,,,,,2025-01-06T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39762277
40200446,,Applying Data Mining to Predict Perceived Benefits Risks of Robotics at Home for Dementia Caregiving Among African American Families.,Stud Health Technol Inform,2025,323,,61-65,10.3233/SHTI250049,,,,,2025-04-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40200446
40882298,,Targeting Alzheimer's pathology: Tetralone- and thiochromanone-based benzyl pyridinium derivatives as promising multi-target-directed ligands.,Bioorg Med Chem,2025,130,,118369,10.1016/j.bmc.2025.118369,,,,,2025-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40882298
38454773,,Automated Synthesis of [11C]PiB via [11CH<sub>3</sub>OTf]-as Methylating Agent for PET Imaging of β-Amyloid.,Curr Radiopharm,2024,17,3,302-311,10.2174/0118744710295705240229114137,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38454773
40336266,,"Artificial intelligence-driven natural language processing for identifying linguistic patterns in Alzheimer's disease and mild cognitive impairment: A study of lexical, syntactic, and cohesive features of speech through picture description tasks.",J Alzheimers Dis,2025,106,1,120-138,10.1177/13872877251339756,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40336266
39842570,,"Sulfonic acid functionalized β-amyloid peptide aggregation inhibitors and antioxidant agents for the treatment of Alzheimer's disease: Combining machine learning, computational, in vitro and in vivo approaches.",Int J Biol Macromol,2025,299,,140142,10.1016/j.ijbiomac.2025.140142,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39842570
39754023,,Cinnamic acid conjugated with triazole acetamides as anti-Alzheimer and anti-melanogenesis candidates: an in vitro and in silico study.,Sci Rep,2025,15,1,655,10.1038/s41598-024-83020-3,,,,,2025-01-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39754023
38339943,,Combining pathological and cognitive tests scores: A novel data analytics process to improve dementia prediction models1.,Technol Health Care,2024,32,4,2039-2056,10.3233/THC-220598,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38339943
40856257,,Two-dimensional materials can inhibit Aβ fibrillation in Alzheimer's disease.,Phys Chem Chem Phys,2025,27,36,19134-19148,10.1039/d5cp01461a,,,,,2025-09-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40856257
40564976,,Comprehensive Anatomical Staging Predicts Clinical Progression in Mild Cognitive Impairment: A Data-Driven Approach.,Int J Mol Sci,2025,26,12,,10.3390/ijms26125514,,,,,2025-06-09T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40564976
40943421,,"The Identification of Gyrophoric Acid, a Phytochemical Derived from Lichen, as a Potent Inhibitor for Aggregation of Amyloid Beta Peptide: In Silico and Biochemical Evaluation.",Int J Mol Sci,2025,26,17,,10.3390/ijms26178500,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40943421
40374237,,A fully automated paper-based smartphone-assisted microfluidic chemiluminescence sample to result immunoassay platform.,Anal Chim Acta,2025,1358,,344013,10.1016/j.aca.2025.344013,,,,,2025-07-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40374237
39431763,,"Effects of Family Audio Recordings on Depression, Cognitive Function, and Sleep Quality of Individuals With Alzheimer's Disease: A Randomized Controlled Trial.",J Gerontol Nurs,2025,51,1,42-48,10.3928/00989134-20241010-02,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39431763
37536108,,Silver nanoparticle-based SERS sensors for sensitive detection of amyloid-β aggregates in biological fluids.,Talanta,2024,266,Pt 1,124970,10.1016/j.talanta.2023.124970,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37536108
40768913,,Alz-QNet: A quantum regression network for studying Alzheimer's gene interactions.,Comput Biol Med,2025,196,Pt C,110837,10.1016/j.compbiomed.2025.110837,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40768913
40509358,,N-Alkylamino Stilbene Compounds as Amyloid β Inhibitors for Alzheimer's Disease Research.,Molecules,2025,30,11,,10.3390/molecules30112471,,,,,2025-06-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40509358
40090555,,Standardized low-resolution brain electromagnetic tomography does not improve EEG Alzheimer's disease assessment.,Neuroimage,2025,310,,121144,10.1016/j.neuroimage.2025.121144,,,,,2025-04-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40090555
40185767,,A fine-tuned convolutional neural network model for accurate Alzheimer's disease classification.,Sci Rep,2025,15,1,11616,10.1038/s41598-025-86635-2,,,,,2025-04-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40185767
38623717,,Positive Emotional Responses to Socially Assistive Robots in People With Dementia: Pilot Study.,JMIR Aging,2024,7,,e52443,10.2196/52443,,,,,2024-04-11T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38623717
39608910,,Can robots lie? A posthumanist approach to robotic animals and deceptive practices in dementia care.,J Aging Stud,2024,71,,101272,10.1016/j.jaging.2024.101272,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39608910
38608464,,Quercetin-derived red emission carbon dots: A multifunctional theranostic nano-agent against Alzheimer's β-amyloid fibrillogenesis.,Colloids Surf B Biointerfaces,2024,238,,113907,10.1016/j.colsurfb.2024.113907,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38608464
38772526,,Deploying Robot-Led Activities for People with Dementia at Aged Care Facilities: A Feasibility Study.,J Am Med Dir Assoc,2024,25,7,105028,10.1016/j.jamda.2024.105028,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38772526
38293838,,Withdrawal: Glycine transporter 1 (GlyT1) is a novel therapeutic target for Alzheimer's disease.,Alzheimers Dement,2024,20,6,4381,10.1002/alz.13724,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38293838
40404684,,Identifying RAGE inhibitors as potential therapeutics for Alzheimer's disease via integrated in-silico approaches.,Sci Rep,2025,15,1,17730,10.1038/s41598-025-01271-0,,,,,2025-05-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40404684
39966362,,A Review on Nanotechnology based In Situ Gelling System as a Reliable Weapon for Targeting Alzheimer's Disease via Intranasal Route.,CNS Neurol Disord Drug Targets,2025,24,8,594-609,10.2174/0118715273335978250127070434,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39966362
40263361,,The clinical significance of an AI-based assumption model for neurocognitive diseases using a novel dual-task system.,Sci Rep,2025,15,1,13989,10.1038/s41598-025-98319-y,,,,,2025-04-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40263361
40624099,,Enhanced particle swarm optimization for feature selection in SVM-based Alzheimer's disease diagnosis.,Sci Rep,2025,15,1,24243,10.1038/s41598-025-03270-7,,,,,2025-07-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40624099
39519665,,Cationic Surface Charge Engineering of Recombinant Transthyretin Remarkably Increases the Inhibitory Potency Against Amyloid β-Protein Fibrillogenesis.,Molecules,2024,29,21,,10.3390/molecules29215023,,,,,2024-10-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39519665
39556805,,Exploring the Perspectives of Older Adults on a Digital Brain Health Platform Using Natural Language Processing: Cohort Study.,JMIR Form Res,2024,8,,e60453,10.2196/60453,,,,,2024-11-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39556805
40383420,,Bridging the gap between structural and metabolic neuroimaging via MRI-to-PET synthesis: A tri-attention enhanced GAN approach.,Brain Res,2025,1862,,149691,10.1016/j.brainres.2025.149691,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40383420
39043757,,Exceptional performance with minimal data using a generative adversarial network for alzheimer's disease classification.,Sci Rep,2024,14,1,17037,10.1038/s41598-024-66874-5,,,,,2024-07-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39043757
39566101,,GenoTools: an open-source Python package for efficient genotype data quality control and analysis.,G3 (Bethesda),2025,15,1,,10.1093/g3journal/jkae268,,,,,2025-01-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39566101
40305624,,Biomimetic elasticity compressed assembly controls rapid intracerebral drug release to reverse microglial dysfunction.,Sci Adv,2025,11,18,eadr0656,10.1126/sciadv.adr0656,,,,,2025-05-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40305624
40158246,,Cerium-doped carbon dots as dual-target agents against Alzheimer's β-amyloid fibrillogenesis and reactive oxygen species.,Colloids Surf B Biointerfaces,2025,252,,114655,10.1016/j.colsurfb.2025.114655,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40158246
39837164,,Investigation into Alzheimer's-related amyloid-β conformational transformations and stability influenced by green iron oxide nanoparticles (GIONP).,Int J Biol Macromol,2025,298,,140124,10.1016/j.ijbiomac.2025.140124,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39837164
40664126,,ML-based prediction to experimental validation: Development of dihydroquinazoline based multi-potent ligands as anti-Alzheimer's agents.,Comput Biol Med,2025,196,Pt A,110762,10.1016/j.compbiomed.2025.110762,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40664126
39382238,,A Spectroscopic Study on the Amyloid-β Interaction with Clicked Peptide-Porphyrin Conjugates: a Vision Toward the Detection of Aβ Peptides in Aqueous Solution.,Chembiochem,2024,25,23,e202400431,10.1002/cbic.202400431,,,,,2024-12-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39382238
40835596,,"Non-genetic neuromodulation with graphene optoelectronic actuators for disease models, stem cell maturation, and biohybrid robotics.",Nat Commun,2025,16,1,7499,10.1038/s41467-025-62637-6,,,,,2025-08-20T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40835596
40074130,,Explore peptides extracted from gliadin hydrolysates suppressing BACE1 activity and restraining Aβ protein deposition.,Int J Biol Macromol,2025,307,Pt 2,141932,10.1016/j.ijbiomac.2025.141932,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40074130
40962322,,Stakeholder Perspectives on mHealth Technologies to Prevent Sitting-Acquired Pressure Injuries in Long-Term Care Facilities: Mixed Methods Study.,JMIR Form Res,2025,9,,e59590,10.2196/59590,,,,,2025-09-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40962322
40640729,,Validation of dementia-free status in the iranian brain imaging database using ADNI data: a transition point from middle age to older adulthood.,BMC Neurol,2025,25,1,286,10.1186/s12883-025-04293-3,,,,,2025-07-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40640729
39940829,,Network Diffusion-Constrained Variational Generative Models for Investigating the Molecular Dynamics of Brain Connectomes Under Neurodegeneration.,Int J Mol Sci,2025,26,3,,10.3390/ijms26031062,,,,,2025-01-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39940829
40277542,,Stamp-Imprinted Polymer EIS Biosensor for Amyloid-Beta Detection: A Novel Approach Towards Alzheimer's Screening.,Biosensors (Basel),2025,15,4,,10.3390/bios15040228,,,,,2025-04-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40277542
40792517,,Endogenous Pigment Mimicking Engineered Nanovesicle Targets Extrasynaptic NMDA Receptors against Ca2+-Mediated Excitotoxicity in Alzheimer's Disease.,ACS Appl Mater Interfaces,2025,17,33,46610-46620,10.1021/acsami.5c08303,,,,,2025-08-20T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40792517
38486385,,Therapeutic Potential of Traditional Oriental Medicines in Targeting Tau Pathology: Insights from Cell-free and Cell-based Screening.,Curr Med Chem,2025,32,9,1830-1845,10.2174/0109298673295901240311072440,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38486385
40200361,,Anticipatory reaching motor behavior characterizes patients within the Alzheimer's disease continuum in a virtual reality environment.,Alzheimers Res Ther,2025,17,1,78,10.1186/s13195-025-01726-6,,,,,2025-04-09T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40200361
40490927,,Precision-Engineered Nano-Electrospray Emitters Enhance Ionization Efficiency for Trap-Assisted Direct Infusion Mass Spectrometry: Application in Plasma Alzheimer's Disease Proteomics.,J Proteome Res,2025,24,7,3642-3655,10.1021/acs.jproteome.5c00218,,,,,2025-07-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40490927
40907541,,Three-dimensional magnetic field measurement of transcranial magnetic stimulation using a printed circuit board-based miniature orthogonal coil array.,Biomed Phys Eng Express,2025,11,5,,10.1088/2057-1976/ae0340,,,,,2025-09-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40907541
40875982,,"Evaluating the Feasibility of a Dyadic, Touch-Based Multimedia Tablet Intervention and Its Effects on the Caregiver-Patient Relationship Among Individuals With Mild Cognitive Impairment: Qualitative Triangulation Study.",JMIR Aging,2025,8,,e75189,10.2196/75189,,,,,2025-08-28T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40875982
40096585,,"Synthesizing Unique Triazolo[3,4-b][1,3,4]Thiadiazines as Effective Anti-Alzheimer's Medications: An In Vitro Study.",Chem Biodivers,2025,22,8,e202500260,10.1002/cbdv.202500260,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40096585
40037416,,Altered spatiotemporal consistency and their genetic mechanisms in mild cognitive impairment: a combined neuroimaging and transcriptome study.,Cereb Cortex,2025,35,2,,10.1093/cercor/bhaf045,,,,,2025-02-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40037416
41009540,,ReduXis: A Comprehensive Framework for Robust Event-Based Modeling and Profiling of High-Dimensional Biomedical Data.,Int J Mol Sci,2025,26,18,,10.3390/ijms26188973,,,,,2025-09-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/41009540
