pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url
33923353,,Development Issues of Healthcare Robots: Compassionate Communication for Older Adults with Dementia.,Int J Environ Res Public Health,2021,18,9,,10.3390/ijerph18094538,,,,,2021-04-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33923353
34039534,,Monitoring Behaviors of Patients With Late-Stage Dementia Using Passive Environmental Sensing Approaches: A Case Series.,Am J Geriatr Psychiatry,2022,30,1,1-11,10.1016/j.jagp.2021.04.008,,,,,2022-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34039534
38339943,,Combining pathological and cognitive tests scores: A novel data analytics process to improve dementia prediction models1.,Technol Health Care,2024,32,4,2039-2056,10.3233/THC-220598,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38339943
31463649,,Validation of a digitally delivered visual paired comparison task: reliability and convergent validity with established cognitive tests.,Geroscience,2019,41,4,441-454,10.1007/s11357-019-00092-0,,,,,2019-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31463649
37415712,,Social robotics to support older people with dementia: a study protocol with Paro seal robot in an Italian Alzheimer's day center.,Front Public Health,2023,11,,1141460,10.3389/fpubh.2023.1141460,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37415712
28975697,,Exposure to a national multimedia Alzheimer's disease awareness campaign: Assessing stigmatic beliefs towards persons with the disease.,Int J Geriatr Psychiatry,2018,33,2,e336-e342,10.1002/gps.4814,,,,,2018-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28975697
31247623,,Methods for Involving People Living with Dementia and Their Informal Carers as Co-Developers of Technological Solutions.,Dement Geriatr Cogn Disord,2019,47,3,149-156,10.1159/000497802,,,,,2019-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31247623
27830432,,The usual suspects: why techno-fixing dementia is flawed.,Med Health Care Philos,2017,20,1,119-130,10.1007/s11019-016-9747-9,,,,,2017-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27830432
26035899,,Caregivers' Willingness to Pay for Technologies to Support Caregiving.,Gerontologist,2016,56,5,817-29,10.1093/geront/gnv033,,,,,2016-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26035899
35276472,,"A multifunctional metal regulator as the potential theranostic agent: Design, synthesis, anti-AD activities and metallic ion sensing properties.",Spectrochim Acta A Mol Biomol Spectrosc,2022,274,,121110,10.1016/j.saa.2022.121110,,,,,2022-06-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35276472
32191383,,Self-Therapeutic Nanoparticle That Alters Tau Protein and Ameliorates Tauopathy Toward a Functional Nanomedicine to Tackle Alzheimer's.,Small,2020,16,16,e1906861,10.1002/smll.201906861,,,,,2020-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32191383
29028462,,Older Adults with Alzheimer's Disease Who Have Used an Automatic Medication Dispenser for 3 or More Years.,Clin Gerontol,2019,42,1,127-133,10.1080/07317115.2017.1347594,,,,,2019-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29028462
34638764,,FluCell-SELEX Aptamers as Specific Binding Molecules for Diagnostics of the Health Relevant Gut Bacterium Akkermansia muciniphila.,Int J Mol Sci,2021,22,19,,10.3390/ijms221910425,,,,,2021-09-27T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34638764
39431763,,"Effects of Family Audio Recordings on Depression, Cognitive Function, and Sleep Quality of Individuals With Alzheimer's Disease: A Randomized Controlled Trial.",J Gerontol Nurs,2025,51,1,42-48,10.3928/00989134-20241010-02,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39431763
25328102,,Associations between performance of activities of daily living and everyday technology use among older adults with mild stage Alzheimer's disease or mild cognitive impairment.,Scand J Occup Ther,2015,22,1,33-42,10.3109/11038128.2014.964307,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25328102
29617769,,Seeing Dementia: Two Radically Different Views.,Gerontologist,2018,58,3,608-609,10.1093/geront/gny027,,,,,2018-05-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29617769
29376667,,How technology is reshaping cognitive assessment: Lessons from the Framingham Heart Study.,Neuropsychology,2017,31,8,846-861,10.1037/neu0000411,,,,,2017-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29376667
30208889,,DEDICATE: proposal for a conceptual framework to develop dementia-friendly integrated eCare support.,Biomed Eng Online,2018,17,1,121,10.1186/s12938-018-0552-y,,,,,2018-09-12T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30208889
32772985,,"Implications for technological reserve development in advancing age, cognitive impairment, and dementia.",Behav Brain Sci,2020,43,,e157,10.1017/S0140525X20000126,,,,,2020-08-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32772985
40185767,,A fine-tuned convolutional neural network model for accurate Alzheimer's disease classification.,Sci Rep,2025,15,1,11616,10.1038/s41598-025-86635-2,,,,,2025-04-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40185767
38608464,,Quercetin-derived red emission carbon dots: A multifunctional theranostic nano-agent against Alzheimer's β-amyloid fibrillogenesis.,Colloids Surf B Biointerfaces,2024,238,,113907,10.1016/j.colsurfb.2024.113907,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38608464
29317054,,Promising horizon to alleviate Alzeheimer's disease pathological hallmarks via inhibiting mTOR signaling pathway: A new application for a commonplace analgesic.,Med Hypotheses,2018,110,,120-124,10.1016/j.mehy.2017.12.007,,,,,2018-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29317054
39966362,,A Review on Nanotechnology based In Situ Gelling System as a Reliable Weapon for Targeting Alzheimer's Disease via Intranasal Route.,CNS Neurol Disord Drug Targets,2025,24,8,594-609,10.2174/0118715273335978250127070434,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39966362
27064692,,Service innovation through social robot engagement to improve dementia care quality.,Assist Technol,2017,29,1,8-18,10.1080/10400435.2016.1171807,,,,,2017-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27064692
29218400,,[Emotional robots in a nursing context : Empirical analysis of the present use and the effects of Paro and Pleo].,Z Gerontol Geriatr,2018,51,1,16-24,10.1007/s00391-017-1346-8,,,,,2018-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29218400
29755713,,A Mobile Multimedia Reminiscence Therapy Application to Reduce Behavioral and Psychological Symptoms in Persons with Alzheimer's.,J Healthc Eng,2018,2018,,1536316,10.1155/2018/1536316,,,,,2018-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29755713
29216633,,Greater Experience of Negative Non-Target Emotions by Patients with Neurodegenerative Diseases Is Related to Lower Emotional Well-Being in Caregivers.,Dement Geriatr Cogn Disord,2017,44,5-6,245-255,10.1159/000481132,,,,,2017-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29216633
35438688,,"[""ZOOM effect"". The TV sign in patients with dementia: Is there an increased incidence during pandemia due to a rise in isolation and virtuality?].",Vertex,2022,XXXIII,155,72-74,10.53680/vertex.v33i155.138,,,,,2022-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35438688
33780881,,Rapid size-exclusion high performance liquid chromatography method for the quality control of amyloid-β oligomers.,J Chromatogr A,2021,1643,,462024,10.1016/j.chroma.2021.462024,,,,,2021-04-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33780881
25453382,,FDTD-based Transcranial Magnetic Stimulation model applied to specific neurodegenerative disorders.,Comput Methods Programs Biomed,2015,118,1,34-43,10.1016/j.cmpb.2014.10.008,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25453382
25485381,,Maximum-margin based representation learning from multiple atlases for Alzheimer's disease classification.,Med Image Comput Comput Assist Interv,2014,17,Pt 2,212-9,10.1007/978-3-319-10470-6_27,,,,,2014-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25485381
31056927,,Do you observe what I perceive? The relationship between two perspectives on the ability of people with cognitive impairments to use everyday technology.,Aging Ment Health,2020,24,8,1295-1305,10.1080/13607863.2019.1609902,,,,,2020-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31056927
27056481,,A new strategy to reduce amyloid deposition using peptide-imprinted membranes.,J Appl Biomater Funct Mater,2016,14,2,e129-36,10.5301/jabfm.5000288,,,,,2016-05-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27056481
39556805,,Exploring the Perspectives of Older Adults on a Digital Brain Health Platform Using Natural Language Processing: Cohort Study.,JMIR Form Res,2024,8,,e60453,10.2196/60453,,,,,2024-11-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39556805
32870652,,Fluorescent Dopamine-Tryptophan Nanocomposites as Dual-Imaging and Antiaggregation Agents: New Generation of Amyloid Theranostics with Trimeric Effects.,ACS Appl Mater Interfaces,2020,12,39,44180-44194,10.1021/acsami.0c13223,,,,,2020-09-30T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32870652
30794482,,Co-Creating the Living Well with Dementia Message.,Issues Ment Health Nurs,2019,40,9,825-826,10.1080/01612840.2018.1524530,,,,,2019-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30794482
27890009,,A Feature-Free 30-Disease Pathological Brain Detection System by Linear Regression Classifier.,CNS Neurol Disord Drug Targets,2017,16,1,5-10,10.2174/1871527314666161124115531,,,,,2017-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27890009
27514734,,I Remember Better When I Paint.,Gerontologist,2016,56,5,968-9,10.1093/geront/gnw122,,,,,2016-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27514734
28621364,,Single-molecule probing of amyloid nano-ensembles using the polymer nanoarray approach.,Phys Chem Chem Phys,2017,19,25,16387-16394,10.1039/c7cp02691a,,,,,2017-06-28T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28621364
24215501,,An approach to facilitate healthcare professionals' readiness to support technology use in everyday life for persons with dementia.,Scand J Occup Ther,2014,21,3,199-209,10.3109/11038128.2013.847119,,,,,2014-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/24215501
39837164,,Investigation into Alzheimer's-related amyloid-β conformational transformations and stability influenced by green iron oxide nanoparticles (GIONP).,Int J Biol Macromol,2025,298,,140124,10.1016/j.ijbiomac.2025.140124,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39837164
39382238,,A Spectroscopic Study on the Amyloid-β Interaction with Clicked Peptide-Porphyrin Conjugates: a Vision Toward the Detection of Aβ Peptides in Aqueous Solution.,Chembiochem,2024,25,23,e202400431,10.1002/cbic.202400431,,,,,2024-12-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39382238
40835596,,"Non-genetic neuromodulation with graphene optoelectronic actuators for disease models, stem cell maturation, and biohybrid robotics.",Nat Commun,2025,16,1,7499,10.1038/s41467-025-62637-6,,,,,2025-08-20T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40835596
27124551,,From Companion Diagnostics to Theranostics: A New Avenue for Alzheimer's Disease?,J Med Chem,2016,59,17,7759-70,10.1021/acs.jmedchem.6b00151,,,,,2016-09-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27124551
28873771,,Using Surface Table Computers to Promote the Well-Being of People with Dementia.,Stud Health Technol Inform,2017,242,,23-26,,,,,,2017-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28873771
24548108,,Using a screening tool to evaluate potential use of e-health services for older people with and without cognitive impairment.,Aging Ment Health,2014,18,3,340-5,10.1080/13607863.2013.832731,,,,,2014-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/24548108
27136210,,Sundays at Seven.,Ann Intern Med,2016,164,9,629-30,10.7326/M15-2447,,,,,2016-05-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27136210
26294607,,Development of a Daily Life Support System for Elderly Persons with Dementia in the Care Facility.,Stud Health Technol Inform,2015,217,,1036-9,,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26294607
40277542,,Stamp-Imprinted Polymer EIS Biosensor for Amyloid-Beta Detection: A Novel Approach Towards Alzheimer's Screening.,Biosensors (Basel),2025,15,4,,10.3390/bios15040228,,,,,2025-04-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40277542
26365298,,Affinity imaging mass spectrometry (AIMS): high-throughput screening for specific small molecule interactions with frozen tissue sections.,Analyst,2015,140,21,7202-8,10.1039/c5an01381j,,,,,2015-11-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26365298
25797830,,Accelerated vs. unaccelerated serial MRI based TBM-SyN measurements for clinical trials in Alzheimer's disease.,Neuroimage,2015,113,,61-9,10.1016/j.neuroimage.2015.03.026,,,,,2015-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25797830
29059986,,Energy efficient LoRa GPS tracker for dementia patients.,Annu Int Conf IEEE Eng Med Biol Soc,2017,2017,,771-774,10.1109/EMBC.2017.8036938,,,,,2017-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29059986
25966510,,[Using a film to learn about Alzheimer's].,Soins Gerontol,2015,,112,1,,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25966510
40490927,,Precision-Engineered Nano-Electrospray Emitters Enhance Ionization Efficiency for Trap-Assisted Direct Infusion Mass Spectrometry: Application in Plasma Alzheimer's Disease Proteomics.,J Proteome Res,2025,24,7,3642-3655,10.1021/acs.jproteome.5c00218,,,,,2025-07-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40490927
26668879,,Paying it forward from the bedside to the screen.,Aust Nurs Midwifery J,2015,23,4,17,,,,,,2015-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26668879
32933602,,Implementing adaptive technologies in dementia care: local solutions for a global problem.,Int Psychogeriatr,2020,32,8,897-899,10.1017/S1041610219001996,,,,,2020-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32933602
29975836,,Probing Intermolecular Interactions within the Amyloid β Trimer Using a Tethered Polymer Nanoarray.,Bioconjug Chem,2018,29,8,2755-2762,10.1021/acs.bioconjchem.8b00387,,,,,2018-08-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29975836
25490421,,Controlling molecular self-assembly: from amyloid oligomerization and therapy to novel biomaterials and technological applications in nanomedicine.,Nanomedicine (Lond),2014,9,16,2433-6,10.2217/nnm.14.173,,,,,2014-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25490421
26136296,,Chiral Metallo-Supramolecular Complex Directed Enantioselective Self-Assembly of β-Sheet Breaker Peptide for Amyloid Inhibition.,Small,2015,11,36,4651-5,10.1002/smll.201501329,,,,,2015-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26136296
29661706,,No one knows what tomorrow might bring.,Lancet Neurol,2018,17,7,585,10.1016/S1474-4422(18)30146-7,,,,,2018-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29661706
25946810,,"[Technology yes, technology no?].",Krankenpfl Soins Infirm,2015,108,3,31-2,,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25946810
25571346,,A knowledge-driven approach to predicting technology adoption among Persons with Dementia.,Annu Int Conf IEEE Eng Med Biol Soc,2014,2014,,5928-31,10.1109/EMBC.2014.6944978,,,,,2014-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25571346
32635827,,"Adapting 'Sunshine,' A Socially Assistive Chat Robot for Older Adults with Cognitive Impairment: A Pilot Study.",J Gerontol Soc Work,2020,63,6-7,696-698,10.1080/01634372.2020.1789256,,,,,2020-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32635827
27922743,,"Interview with Farid Khan, PhD.",Assay Drug Dev Technol,2016,14,10,551-553,10.1089/adt.2016.29051.fkh,,,,,2016-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27922743
