pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url
40014925,,Dareplane: a modular open-source software platform for BCI research with application in closed-loop deep brain stimulation.,J Neural Eng,2025,22,2,,10.1088/1741-2552/adbb20,,,,,2025-03-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40014925
39230179,,Effects of subthalamic nucleus deep brain stimulation on the speech of Spanish-speaking Parkinson's disease patients during the first year of treatment.,Codas,2024,36,5,e20230194,10.1590/2317-1782/20242023194en,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39230179
39808549,,Planned Surgical Trajectory Affects Clinical Motor Outcome in Deep Brain Stimulation Targeted at Subthalamic Nucleus for Parkinson's Disease.,Oper Neurosurg,2025,28,5,651-656,10.1227/ons.0000000000001355,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39808549
40544890,,Unconsciousness reshapes the oscillatory topography of the subthalamic nucleus: A comparative study.,Neurobiol Dis,2025,213,,107009,10.1016/j.nbd.2025.107009,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40544890
38291836,,Menstrual-Related Fluctuations in a Juvenile-Onset Parkinson's Disease Patient Treated with STN-DBS: Correlation with Local Field Potentials.,Mov Disord Clin Pract,2024,11,1,101-104,10.1002/mdc3.13931,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38291836
39083191,,Letter to the Editor: Intraoperative microelectrode recording during asleep deep brain stimulation of subthalamic nucleus for Parkinson disease: a case series with systematic review of the literature.,Neurosurg Rev,2024,47,1,376,10.1007/s10143-024-02619-2,,,,,2024-07-31T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39083191
38483943,,Statistical segmentation model for accurate electrode positioning in Parkinson's deep brain stimulation based on clinical low-resolution image data and electrophysiology.,PLoS One,2024,19,3,e0298320,10.1371/journal.pone.0298320,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38483943
40554303,,Subthalamic nucleus or globus pallidus internus deep brain stimulation for the treatment of parkinson's disease: An artificial intelligence approach.,J Clin Neurosci,2025,138,,111393,10.1016/j.jocn.2025.111393,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40554303
37462852,,"Probing the molecular mechanisms of α-synuclein inhibitors unveils promising natural candidates through machine-learning QSAR, pharmacophore modeling, and molecular dynamics simulations.",Mol Divers,2024,28,4,2495-2511,10.1007/s11030-023-10691-x,,,,,2024-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37462852
39334295,,Late feature fusion using neural network with voting classifier for Parkinson's disease detection.,BMC Med Inform Decis Mak,2024,24,1,269,10.1186/s12911-024-02683-0,,,,,2024-09-27T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39334295
40067083,,Comparing manual and automated methods for calculating speaking rate in Parkinson's disease.,JASA Express Lett,2025,5,3,,10.1121/10.0036021,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40067083
38145720,,Removal of electrical stimulus artifact in local field potential recorded from subthalamic nucleus by using manifold denoising.,J Neurosci Methods,2024,403,,110038,10.1016/j.jneumeth.2023.110038,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38145720
40394036,,Medication versus globus pallidus internus deep brain stimulation in Parkinson's disease with deep learning video analysis of finger tapping.,Sci Rep,2025,15,1,17557,10.1038/s41598-025-02098-5,,,,,2025-05-21T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40394036
38684577,,Investigation of the nonmotor symptoms in patients with STN-DBS therapy in comparison with those without STN-DBS.,J Neural Transm (Vienna),2024,131,8,931-940,10.1007/s00702-024-02778-y,,,,,2024-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38684577
40379316,,AI-DBS study: protocol for a longitudinal prospective observational cohort study of patients with Parkinson's disease for the development of neuronal fingerprints using artificial intelligence.,BMJ Open,2025,15,5,e091563,10.1136/bmjopen-2024-091563,,,,,2025-05-16T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40379316
39481841,,How Do Craniometric Measurements and Skull Morphology Influence Subthalamic Nucleus Target Coordinations in Deep Brain Stimulation Surgery for Parkinson Disease?,World Neurosurg,2025,194,,123366,10.1016/j.wneu.2024.10.095,,,,,2025-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39481841
39572152,,Impact of Parkinson Medication on Neuropsychiatric and Neurocognitive Symptoms in Patients with Advanced Parkinson Disease Prior to Deep Brain Stimulation.,Pharmacopsychiatry,2025,58,1,5-13,10.1055/a-2446-6877,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39572152
40390641,,Mild cognitive impairment is not predictive of dementia up to 15 years after subthalamic deep brain stimulation in Parkinson's disease.,J Parkinsons Dis,2025,15,4,879-891,10.1177/1877718X251334049,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40390641
40968818,,Clinical Outcomes of Passive Sensors in Remote Monitoring: A Systematic Review.,Sensors (Basel),2025,25,11,,10.3390/s25113285,,,,,2025-05-23T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40968818
40725991,,Early detection of Parkinson's disease: Machine learning-based prediction of UPDRS Part III scores in de novo patients using smartphone assessments.,J Parkinsons Dis,2025,15,6,1099-1110,10.1177/1877718X251359494,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40725991
40374340,,[Long-term efficacy of subthalamic nucleus deep brain stimulation on non-motor symptoms in Parkinson's disease].,Zhonghua Yi Xue Za Zhi,2025,105,19,1544-1548,10.3760/cma.j.cn112137-20240821-01930,,,,,2025-05-20T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40374340
40541059,,"Including individuals with Parkinson's disease and deep brain stimulation in rehabilitation trials: feasibility, challenges, and preliminary gait and postural stability results.",Parkinsonism Relat Disord,2025,137,,107920,10.1016/j.parkreldis.2025.107920,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40541059
40513254,,Modified frailty index-11 (mFI-11) measured frailty as a predictor of postoperative outcomes in Parkinson's disease patients undergoing deep brain stimulation: A national inpatient sample analysis.,J Clin Neurosci,2025,138,,111386,10.1016/j.jocn.2025.111386,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40513254
40306883,,A new network structure for Parkinson's handwriting image recognition.,Med Eng Phys,2025,139,,104333,10.1016/j.medengphy.2025.104333,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40306883
39869266,,"Significance of gender, brain region and EEG band complexity analysis for Parkinson's disease classification using recurrence plots and machine learning algorithms.",Phys Eng Sci Med,2025,48,1,391-407,10.1007/s13246-025-01521-5,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39869266
39530963,,Field H1 of Forel vs Subthalamic Nucleus Electrical Stimulation in Parkinson's Disease: Long-term Effects on Motor Symptoms and Quality of Life.,Neuromodulation,2025,28,3,492-500,10.1016/j.neurom.2024.09.473,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39530963
40919786,,Identifying Poor Responders to STN DBS in Parkinson Disease: The Role of Rapid Disease Progression in the First Year in Optimal Responders to Levodopa.,Eur J Neurol,2025,32,9,e70342,10.1111/ene.70342,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40919786
39033020,,Validation of the hotspot for dorsolateral subthalamic nucleus targeting in deep brain stimulation surgery for Parkinson's disease: a post hoc analysis of a randomised controlled trial.,J Neurol Neurosurg Psychiatry,2025,96,3,272-279,10.1136/jnnp-2023-333164,,,,,2025-03-13T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39033020
38117577,,Blepharospasm Secondary to Deep Brain Stimulation of the Subthalamic Nucleus in Parkinson Disease: Clinical Characteristics and Management Outcomes.,J Neuroophthalmol,2024,44,4,517-522,10.1097/WNO.0000000000002064,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38117577
40756067,,Fixing a Shaky Video to Remotely Program Deep Brain Stimulation.,Tremor Other Hyperkinet Mov (N Y),2025,15,,33,10.5334/tohm.963,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40756067
39973481,,Pointing in the right direction: Greater motor improvements with directional versus circular subthalamic nucleus deep brain stimulation for Parkinson's disease.,J Parkinsons Dis,2025,15,1,202-213,10.1177/1877718X241301071,,,,,2025-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39973481
39989206,,Detailed investigation of the levodopa response rates in distinct motor subscores in Parkinson's disease patients with and without STN-DBS.,Neurodegener Dis Manag,2025,15,1,37-45,10.1080/17582024.2025.2460420,,,,,2025-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39989206
40736576,,Delay suppression control of β-oscillations: a proposal for dual-target adaptive deep brain stimulation on STN-GPe network model.,Biol Cybern,2025,119,4-6,21,10.1007/s00422-025-01021-5,,,,,2025-07-30T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40736576
40114179,,Wearable fall risk assessment by discriminating recessive weak foot individual.,J Neuroeng Rehabil,2025,22,1,64,10.1186/s12984-025-01599-8,,,,,2025-03-20T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40114179
40123173,,Heterogeneity of Subthalamic Nucleus Neuronal Responses to Voluntary Movements in Parkinsonian Patients.,Eur J Neurosci,2025,61,6,e70080,10.1111/ejn.70080,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40123173
40859483,,Adaptive deep brain stimulation targeting the subthalamic nucleus in a patient with Parkinson's disease: A CARE compliant case report.,Medicine (Baltimore),2025,104,34,e44130,10.1097/MD.0000000000044130,,,,,2025-08-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40859483
38032372,,Amelioration of Parkinsonian tremor evoked by DBS: which role play cerebello-(sub)thalamic fiber tracts?,J Neurol,2024,271,3,1451-1461,10.1007/s00415-023-12095-1,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38032372
38669556,,In Their Own Words: Fears Expressed by People with Parkinson's Disease in an Online Symptom Database.,J Parkinsons Dis,2024,14,4,865-872,10.3233/JPD-230305,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38669556
39546883,,Regional gray matter volumes are not predictive of axial symptom response to subthalamic deep brain stimulation in Parkinsonian patients.,Parkinsonism Relat Disord,2025,130,,107193,10.1016/j.parkreldis.2024.107193,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39546883
40775312,,Remote clinical decision support tool for Parkinson's disease assessment using a novel approach that combines AI and clinical knowledge.,BMC Med Inform Decis Mak,2025,25,1,294,10.1186/s12911-025-03104-6,,,,,2025-08-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40775312
40749223,,Insights From a Mixed Methods Analysis of 3 Health Technologies Used in Patients With Parkinson Disease: Mixed Methods Study.,J Med Internet Res,2025,27,,e67986,10.2196/67986,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40749223
40644132,,Mechatronic Design of a 2-DoF Wearable Robot for Wrist Stiffness Assessment.,IEEE Int Conf Rehabil Robot,2025,2025,,848-853,10.1109/ICORR66766.2025.11063038,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40644132
38030516,,Parkinsonian rest tremor can be distinguished from voluntary hand movements based on subthalamic and cortical activity.,Clin Neurophysiol,2024,157,,146-155,10.1016/j.clinph.2023.10.018,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38030516
40195107,,[The effect of bilateral subthalamic nucleus deep brain stimulation on gait and balance in patients with Parkinson's disease].,Zh Nevrol Psikhiatr Im S S Korsakova,2025,125,3,94-101,10.17116/jnevro202512503194,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40195107
38822803,,Decoding Inhibitor Egression from Wild-Type and G2019S Mutant LRRK2 Kinase: Insights into Unbinding Mechanisms for Precision Drug Design in Parkinson's Disease.,J Phys Chem B,2024,128,28,6657-6669,10.1021/acs.jpcb.4c00335,,,,,2024-07-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38822803
38561111,,Auditory oddball responses in the human subthalamic nucleus and substantia nigra pars reticulata.,Neurobiol Dis,2024,195,,106490,10.1016/j.nbd.2024.106490,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38561111
38739328,,Letter to editor: gender gap in deep brain stimulation for Parkinson's disease: preliminary results of a retrospective study.,Neurosurg Rev,2024,47,1,218,10.1007/s10143-024-02454-5,,,,,2024-05-13T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38739328
39686035,,Assisting Standing Balance Recovery for Parkinson's Patients with a Lower-Extremity Exoskeleton Robot.,Sensors (Basel),2024,24,23,,10.3390/s24237498,,,,,2024-11-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39686035
38415321,,Persistence of Basal Ganglia Oscillatory Activity During Tremor Attenuation by Movement in Parkinson's Disease Patients.,Mov Disord,2024,39,5,768-777,10.1002/mds.29679,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38415321
40210195,,Subthalamic nucleus dynamics during executive functioning: Insights from local field potentials in Parkinson's disease.,Neuroscience,2025,574,,65-73,10.1016/j.neuroscience.2025.04.006,,,,,2025-05-14T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40210195
40059835,,Subthalamic Activity Is Associated With Proactive Inhibition in Parkinson's Disease Patients.,Eur J Neurosci,2025,61,5,e70055,10.1111/ejn.70055,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40059835
40305924,,Increased BOLD activation of response inhibition task-relevant network with subthalamic nucleus deep brain stimulation in patients with Parkinson's disease: A pilot study.,Parkinsonism Relat Disord,2025,135,,107835,10.1016/j.parkreldis.2025.107835,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40305924
40553676,,Divide and Conquer: Automatic Detection of the Thalamus to Empower DBS Physiological Navigation to the Subthalamic Region.,IEEE Trans Neural Syst Rehabil Eng,2025,33,,2672-2683,10.1109/TNSRE.2025.3582777,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40553676
39825282,,Changes in sensor recorded activity patterns and neuropsychiatric symptoms after deep brain stimulation for Parkinson's disease: 5 case reports.,BMC Neurol,2025,25,1,25,10.1186/s12883-025-04030-w,,,,,2025-01-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39825282
38636820,,Auditory cues modulate the short timescale dynamics of STN activity during stepping in Parkinson's disease.,Brain Stimul,2024,17,3,501-509,10.1016/j.brs.2024.04.006,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38636820
40088455,,PADG-Pred: Exploring Ensemble Approaches for Identifying Parkinson's Disease Associated Biomarkers Using Genomic Sequences Analysis.,IET Syst Biol,2025,19,1,e70006,10.1049/syb2.70006,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40088455
40879231,,[Change of speech disorders during bilateral deep stimulation of the subthalamic nucleus of the brain in patients with Parkinson's disease].,Zh Nevrol Psikhiatr Im S S Korsakova,2025,125,8,59-65,10.17116/jnevro202512508159,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40879231
38036423,,Human Motor System-Based Biohybrid Robot-On-a-Chip for Drug Evaluation of Neurodegenerative Disease.,Adv Sci (Weinh),2024,11,4,e2305371,10.1002/advs.202305371,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38036423
39973505,,Improving reliability of movement assessment in Parkinson's disease using computer vision-based automated severity estimation.,J Parkinsons Dis,2025,15,2,349-360,10.1177/1877718X241312605,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39973505
40926219,,Nigral stimulation for freezing of gait: kinematic gait parameters inform optimization of stimulation frequency.,J Neuroeng Rehabil,2025,22,1,191,10.1186/s12984-025-01712-x,,,,,2025-09-09T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40926219
39985292,,Identification of CXCR4 inhibitory activity in natural compounds using cheminformatics-guided machine learning algorithms.,Integr Biol (Camb),2025,17,,,10.1093/intbio/zyaf004,,,,,2025-01-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39985292
39949050,,Robot-Assisted Gait Training in Older Patients with Comorbid Conditions: A Pilot Study.,Exp Aging Res,2025,51,5,597-609,10.1080/0361073X.2025.2459546,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39949050
40536591,,Upregulation of PD-1 on Peripheral T cells Subsets is Associated with Parkinson's Disease.,Mol Neurobiol,2025,62,10,13500-13512,10.1007/s12035-025-05153-4,,,,,2025-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40536591
40339505,,PQK7: A novel peptide inhibitor targeting alpha-synuclein fibrillogenesis in Parkinson's disease.,Neuropeptides,2025,111,,102522,10.1016/j.npep.2025.102522,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40339505
39207126,,[Vowel articulation and intelligibility of speech in Spanish speakers with Parkinson's disease treated with deep brain stimulation of the subthalamic nucleus].,Rev Neurol,2024,79,5,121-127,10.33588/rn.7905.2024108,,,,,2024-09-29T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39207126
39798074,,Diurnal fluctuations of subthalamic nucleus local field potentials follow naturalistic sleep-wake behavior in Parkinson's disease.,Sleep,2025,48,6,,10.1093/sleep/zsaf005,,,,,2025-06-13T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39798074
38182783,,Soft robotic apparel to avert freezing of gait in Parkinson's disease.,Nat Med,2024,30,1,177-185,10.1038/s41591-023-02731-8,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38182783
38396210,,Multi-method computational evaluation of the inhibitors against leucine-rich repeat kinase 2 G2019S mutant for Parkinson's disease.,Mol Divers,2024,28,6,4181-4197,10.1007/s11030-024-10808-w,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38396210
39566101,,GenoTools: an open-source Python package for efficient genotype data quality control and analysis.,G3 (Bethesda),2025,15,1,,10.1093/g3journal/jkae268,,,,,2025-01-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39566101
36861942,,Use of Bayesian decision analysis to maximize value in patient-centered randomized clinical trials in Parkinson's disease.,J Biopharm Stat,2025,35,5,981-1000,10.1080/10543406.2023.2170400,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36861942
39145879,,Gene network analysis combined with preclinical studies to identify and elucidate the mechanism of action of novel irreversible Keap1 inhibitor for Parkinson's disease.,Mol Divers,2025,29,3,2081-2098,10.1007/s11030-024-10965-y,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39145879
40954578,,Motor imagery combined with action observation integrated with physiotherapy in patients with Parkinson disease: Repercussions on functional capacity - case series study.,J Bodyw Mov Ther,2025,44,,161-169,10.1016/j.jbmt.2025.05.071,,,,,2025-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40954578
40233673,,"Computational screening of natural products as tryptophan 2,3-dioxygenase inhibitors: Insights from CNN-based QSAR, molecular docking, ADMET, and molecular dynamics simulations.",Comput Biol Med,2025,191,,110199,10.1016/j.compbiomed.2025.110199,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40233673
